linha_csv;demandante;situacao;motivo;plano;numero_item;classe;valor_total;descricao
1461;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;862;8430;210.87;Bota de borracha para limpeza, tamanho 40, impermeável, antiderrapante e resistente | 339030
1463;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;864;8430;179.52;Bota de borracha para limpeza, tamanho 41, impermeável, antiderrapante e resistente | 339030
1465;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;866;8430;174.0;Bota de borracha para limpeza, tamanho 42, impermeável, antiderrapante e resistente | 339030
1467;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;868;8430;210.87;Bota de borracha para limpeza, tamanho 43, impermeável, antiderrapante e resistente | 339030
1469;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;870;7920;1152.0;Rodo, com base e cabo resistente, destinado à limpeza e remoção de água em superfícies | 339030
1471;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;872;5836;10000.0;CÂMERA MIRRORLESS | 449052
1473;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;874;5999;450.0;FILTRO DE LINHA | 339030
1475;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;876;7060;2640.0;HD EXTERNO | 449052
1477;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;878;8912;15000.0;IMPRESSÃO MANUAL DE APH | 339039
1487;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;883;6530;60000.0;TORNIQUETE JUNCIONAL | 449052
1489;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;885;6530;16000.0;Bolsa para atendimento pré-hospitalar (APH), confeccionada em material resistente e impermeável, nas cores azul e laranja, com compartimentos internos e externos para acondicionamento e transporte organizado de materiais e equipamentos de emergência | 449052
1491;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;887;6530;220.0;Bolsa para transporte e armazenamento de medicamentos, confeccionada em material resistente e de fácil higienização, com divisórias internas para organização e identificação dos medicamentos | 449052
1493;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;889;6532;1800000.0;EPI SOCORRISTA | 339030
1495;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;891;6530;379000.0;MOCHILA TÁTICA PARA SOCORRISTA | 449052
1497;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;893;6240;4000.0;SOFT BOX COM LÂMPADAS DE LED DE 130W COM TRIPÉ | 339030
1501;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;897;9290;90000.0;Curso AMLS (Advanced Medical Life Support), treinamento anual voltado ao suporte avançado de vida e manejo de pacientes clínicos em urgência e emergência | 339039
1503;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;899;6515;133000.0;CADEIRA DE REMOÇÃO | 449052
1505;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;901;5836;3000.0;CÂMERAS ESPORTIVAS (TIPO GOPRO) | 449052
1510;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;904;6530;102750.0;Colar cervical descartável para imobilização da coluna cervical em pacientes adultos, confeccionado em material resistente, ajustável, radiotransparente e com fechamento em velcro, acondicionado em kit com 16 unidades | 449052
1516;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;905;2610;6678725.55;Aquisição com fornecimento contínuo de pneus novos | 339030
1520;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;908;8465;570000.0;EPI MOTORRESGATE | 339030
1527;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;910;5965;1500.0;MICROFONE INDIVIDUAL DE LAPELA SEM FIO | 339030
1535;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;918;9290;28000.0;Curso de Metodologias Ativas, destinado à capacitação em estratégias pedagógicas centradas no aprendizado ativo | 339039
1537;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;920;9290;24500.0;Congresso Panamericano de Trauma, evento científico voltado à atualização em atendimento ao trauma e áreas correlatas | 339039
1539;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;922;9290;32000.0;Pós-Graduação Lato Sensu em Urgência e Emergência, destinada à especialização de profissionais na assistência em situações agudas e atendimento emergencial | 339039
1541;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;924;5975;200.0;ADAPTADORES PARA ENTRADA P2 | 339030
1543;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;926;1821;1550.0;ASSINATURA DO PROGRAMA POWER BI (ANUAL) | 339039
1545;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;928;5999;750.0;EXTENSÃO | 339030
1550;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;931;6530;75480.0;Colar cervical descartável para imobilização da coluna cervical em pacientes pediátricos, confeccionado em material resistente, ajustável, radiotransparente e com fechamento em velcro, acondicionado em kit com 12 unidades | 449052
1555;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;933;6910;45000.0;SANGUE ARTIFICIAL | 339030
1557;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;935;6910;30000.0;SIMULADOR DE PREENCHIMENTO DE FERIDAS | 339030
1569;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;947;3415;20160.0;Ferramentas, Máquinas e utensílios de marcenaria, Carpintaria e serralheria, MICRO RETÍFICA MANUAL, bivolt (127/220V) e 60Hz, garantia de 2 anos ou mais, velocidade variável, rotação mínima de 5000 a 35.000 rpm | 449052
1571;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;949;9290;60000.0;Curso de Ultrassonografia na Emergência Pré-Hospitalar (UEPH), destinado à capacitação no uso da ultrassonografia em atendimentos pré-hospitalares | 339039
1583;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;956;6910;8000.0;TAPUMES METÁLICOS | 339030
1585;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;958;5836;4000.0;TELA DE FUNDO VERDE RETRÁTIL E PORTÁTIL | 449052
1589;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;962;8465;2500.0;TRAÇADO 1m x 1,40m | 339030
1591;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;964;9290;100000.0;Visita Técnica Internacional, atividade técnica e institucional realizada em outro país para observação, intercâmbio de experiências e capacitação | 339039
1593;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;966;1821;1600.0;ASSINATURA DO PROGRAMA COREL DRAW | 339039
1595;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;968;8120;10000.0;CILINDROS DE OXIGÊNIO PARA OXIGENIOTERAPIA | 339030
1597;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;970;7610;600.0;LIVRO MEDICINA DE EMERGÊNCIA | 339030
1599;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;972;4240;400.0;FITA TUBULAR 25MM E CARGA DE 22KN (50m) | 449052
1601;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;974;1821;950.0;ASSINATURA PREZZI | 339039
1610;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;979;7610;250.0;LIVRO AMLS | 339030
1612;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;981;5650;42000.0;TENDA 10 X 10 PIRAMIDAL | 339030
1614;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;983;7610;250.0;LIVRO MANUAL DE WALLS | 339030
1616;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;985;6910;20000.0;MANEQUINS PARA SIMULAÇÃO DE MANEJO DE VIAS AÉREAS | 339030
1618;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;987;6260;2000.0;SOMBRINHA DIFUSORA DE LÂMPADA LED | 339030
1620;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;989;6510;30000.0;GAZE HEMOSTÁTICA | 339030
1622;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;991;5965;600.0;FONE HEADSET | 339030
1624;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;993;7350;1000.0;MESA DOBRÁVEL TIPO MALETA | 339030
1626;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;995;8465;70000.0;JOELHEIRA ARTICULADA | 339030
1628;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;997;6530;78000.0;KIT DESASTRE SCI | 449052
1632;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1000;6530;1254.0;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1637;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1002;6530;120000.0;MACA À VÁCUO | 449052
1639;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1004;5836;3120.0;HOME THEATER | 449052
1651;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1015;6530;646.0;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1668;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1028;6530;364.8;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1685;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1041;6530;638.4;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1702;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1054;6530;8291.6;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1719;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1067;6530;8025.6;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1736;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1080;6530;8861.6;Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm | 449052
1742;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;1081;9140;1160624.83;Aquisição com fornecimento contínuo de óleos lubrificantes para utilização nas viaturas do CBMDF | 339030
1798;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;1122;6530;9400.0;Aquisição de Cortinas para divisória de leitos | 449052
1815;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;1135;6525;94000.0;Aquisição de Filmes radiológicos e eletrodos para teste ergométrico | 449052
1816;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1136;7930;2340.0;Detergente automotivo, galão de 5 litros, indicado para limpeza e remoção de sujidades | 339030
1833;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1149;9290;30000.0;Curso de Pós-Graduação em Educação a Distância, destinado à especialização em planejamento, gestão e desenvolvimento de processos educacionais na modalidade EAD | 339039
1867;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1175;6530;64000.0;Cinta pélvica para estabilização e imobilização de fraturas ou suspeitas de lesões pélvicas, confeccionada em material resistente, ajustável e de fácil | 449052
1884;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1188;6530;28000.0;Conjunto de contenção física para pacientes em situação de agitação psicomotora ou risco de autoagressão, composto por faixas ajustáveis e acolchoadas para imobilização segura dos membros, confeccionadas em material resistente e de fácil higienização | 449052
1924;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;1215;8465;75024.85;Aquisição de Equipamentos de Proteção Individual (EPIs), visando atender às necessidades do Centro de Manutenção de Equipamentos e Viaturas (CEMEV) | 339030
1947;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1231;6530;5504.0;Tubo de látex nº 200, utilizado como garrote ou em aplicações compatíveis, fornecido em metro | 449052
1958;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1239;6515;5490.2;(ID PROVISÓRIO 35315) BROCA PARA SISTEMA CAM DE FRESAGEM | 449052
1959;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1240;6515;52146.6;(ID PROVISÓRIO 35310) RESTAURADOR ODONTOLÓGICO A3,5 BLOCO DE CERÂMICA PURA, PARA USO EM SISTEMA CADCAM TIPO CEREC, POLICROMÁTICO, TAMANHO 14 X 12 X 18 MM, TONALIDADE A3,5 | 449052
1960;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1241;6515;52146.6;(ID PROVISÓRIO 35309) RESTAURADOR ODONTOLÓGICO - A3 BLOCO DE CERÂMICA PURA, PARA USO EM SISTEMA CADCAM TIPO CEREC, POLICROMÁTICO, TAMANHO 14 X 12 X 18 MM, TONALIDADE A3 | 449052
1964;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;1244;6530;6156.0;Tubo de silicone/látex para aspiração, fornecido por metro, flexível e resistente, destinado a sistemas de sucção | 449052
1968;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1245;6515;52146.6;(ID PROVISÓRIO 35308) RESTAURADOR ODONTOLÓGICO - A2 BLOCO DE CERÂMICA PURA, PARA USO EM SISTEMA CADCAM TIPO CEREC, POLICROMÁTICO, TAMANHO 14 X 12 X 18 MM, TONALIDADE A2 | 449052
1969;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1246;6515;52146.6;(ID PROVISÓRIO 35307) RESTAURADOR ODONTOLÓGICO - A1 BLOCO DE CERÂMICA PURA, PARA USO EM SISTEMA CADCAM TIPO CEREC, POLICROMÁTICO, TAMANHO 14 X 12 X 18 MM, TONALIDADE A1 | 449052
1970;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1247;6515;11038.4;(ID PROVISÓRIO 35306) LÍQUIDO REFRIGERANTE UTILIZADO DURANTE FRESAGEM NA CONFECÇÃO DE PRÓTESES CERÂMICAS PRODUZIDAS ATRAVÉS DE CAD/CAM DENTAL CEREC. EMBALAGEM COM 1000ML | 449052
1971;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1248;6515;6250.0;(ID PROVISÓRIO 35305) TANQUE RESERVATÓRIO DE LIQUIDOS PARA O CEREC | 449052
1972;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1249;6520;84520.0;(ID PROVISÓRIO 35304) SISTEMA CELTRA DUO STAIN E OVERGLAZE. INDICADO PARA CARACTERIZAÇÃO E GLAZEAMENTO DE RESTAURAÇÕES EM SILICATO DE LÍTIO - CELTRA DUO. O SISTEMA É COMPOSTO POR POTE DE OVERGLAZE DE 5G | 449052
1973;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1250;6515;27600.0;(ID PROVISÓRIO 35303) BLOCOS HT (ALTA TRANSLUCIDEZ) - B1 RESTAURADOR ODONTOLÓGICO DE CERÂMICA VÍTREA DE SILICATO DE LÍTIO REFORÇADO COM ÓXIDO DE ZIRCÔNIA(10%), EQUIPADO COM CANAL DE PARAFUSO PRÉ- FABRICADO E DISPOSITIVO ANTI-ROTAÇÃO | 449052
1974;PODON;publicado com pendência;unidade_fornecimento_ausente;170495;1251;6515;46088.4;(ID PROVISÓRIO 35099) BLOCO DE CERÂMICA HÍBRIDA COM ESTRUTURA DE REDE DUPLA DE POLÍMERO DE METACRILATO PARA USO EM SISTEMA CADCAM TIPO CEREC. dimensão: 12X14X18, multicolor color, cor: 5 HT (caixa com 5 unidades) | 449052
