GND,DESCRIÇÃO GND,CÓD CLASSE CATMAT/CATSER,DEMANDANTE,CLASSE,DESCRIÇÃO DO OBJETO,MÊS PRETENDIDO PARA A ENTREGA DA CONTRATAÇÃO,QUANTIDADE,VALOR UNITÁRIO,VALOR TOTAL,VALOR DE PRIORIDADE DEMANDANTE,PRIORIDADE DO DEMANDANTE,PRIORIDADE DA ÁREA TÉCNICA,CÓDIGO GND,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Instrumental e utensílios para uso em hospitais e ambulatórios, LUVA CIRÚRGICA Nº 8,5, Material: látex natural, Formato: anatômico, Superfície: texturizada, Esterilidade: estéril, Características Adicionais: com pó bioabsorvível ou conforme especificação técnica vigente, descartável, embalagem em pares, Unidade de fornecimento: par.",AGOSTO,5450,"2,2","R$ 11.990,00",75,212º,,,,
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,5680,DIMAT,MATERIAL - MATERIAIS PARA CONSTRUÇÃO - MATERIAIS DIVERSOS PARA CONSTRUÇÃO,"(ID 14733) - Ferramentas em geral JOGO DE CHAVES TIPO ALLEN DE 0,05, 1/16 - 5/64, 3/32, 7/64, 1/8, 9/64, 5/32, 3/16, 7/32, 1/4, 5/16 E 3/8",MARÇO,5,"R$ 40,00","R$ 200,00",6,213º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26401) GRAMPO PARA ISOLAMENTO Nº 14, Aplicação: uso odontológico indicado para molares parcialmente erupcionados ou de anatomia irregular. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Medida: Unidade",FEVEREIRO,10,"12,45","R$ 124,50",1,213º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 22385) CONJUNTO PARA DETERMINAÇÃO DE ALBUMINA. Aplicação: analise bioquímica. Características adicionais: equipamento automatizado. Forma de Apresentação: conjunto (kit). 
 Prazo de Validade: 75% do prazo de validade do produto. Medida: Unidade",JANEIRO,4000,"2,59","R$ 10.360,00",1,213º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Instrumental e utensílios para uso em hospitais e ambulatórios, MASCARILHA PARA REANIMADOR MANUAL (BVM) ADULTO, Material: silicone ou PVC de grau médico, Tamanho: adulto, Aplicação: ventilação manual assistida, Compatibilidade: reanimadores manuais tipo BVM, Características Adicionais: anatômica, reutilizável, Unidade de fornecimento: unidade.",DEZEMBRO,40,44,"R$ 1.760,00",75,213º,,,,
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,5680,DIMAT,MATERIAL - MATERIAIS PARA CONSTRUÇÃO - MATERIAIS DIVERSOS PARA CONSTRUÇÃO,"(ID 15367) - Ferramentas em geral ALICATE, Descrição: tipo universal, confeccionado em aço, com acabamento resistente à corrosão; medindo, no mínimo, 8 polegadas; cabo com revestimento emborrachado, ergonômico e acústico, com isolamento elétrico para suportar tensão de até 1000 V; indicado para uso em serviços elétricos e gerais. Unidade de fornecimento: unidade.",MARÇO,25,"R$ 28,40","R$ 710,00",6,214º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26403) GRAMPO PARA ISOLAMENTO Nº 204, Aplicação: uso odontológico indicado para molares esquerdos; recomendado para molares inferiores e em odontopediatria. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Medida: Unidade",FEVEREIRO,10,"12,45","R$ 124,50",1,214º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 22388) CONJUNTO PARA DETERMINAÇÃO DE UREIA ENZIMÁTICA. Aplicação: analise bioquímica. Características adicionais: equipamento automatizado. Forma de Apresentação: conjunto (kit). 
 Prazo de Validade: 75% do prazo de validade do produto. Medida: Unidade",JANEIRO,27200,"2,49","R$ 67.728,00",1,214º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4240,GAEPH,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO","Materiais e acessórios de proteção individual, ÓCULOS DE PROTEÇÃO TIPO RÃ VALVULADO, Material: visor em policarbonato de alta resistência, Aplicação: proteção ocular contra partículas, poeiras e respingos, Características Adicionais: ventilação indireta por válvulas, vedação facial e ajuste por tira elástica, Unidade de fornecimento: unidade.",SETEMBRO,282,"24,3","R$ 6.852,60",75,214º,,,,
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,5680,DIMAT,MATERIAL - MATERIAIS PARA CONSTRUÇÃO - MATERIAIS DIVERSOS PARA CONSTRUÇÃO,"(ID 17238) - Ferramentas em geral COLHER DE PEDREIRO, Descrição: corpo forjado em aço, pintura eletrostática a pó, cabo em madeira, referência 12 polegadas.",MARÇO,1,"R$ 8,02","R$ 8,02",6,215º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26404) GRAMPO PARA ISOLAMENTO Nº 0, Aplicação: uso odontológico, indicado para pequenos pré-molares, possuem curvaturas mais altas para melhor visualização, também são usados em odontopediatria. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Medida: Unidade",FEVEREIRO,250,"12,45","R$ 3.112,50",1,215º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,(ID 22392) CONJUNTO PARA DETERMINAÇÃO DE ÁCIDO ÚRICO. Aplicação: analise bioquímica. Características adicionais: equipamento automatizado. Forma de Apresentação: conjunto (kit). Prazo de Validade: 75% do prazo de validade do produto. Medida: Unidade,JANEIRO,16100,"2,84","R$ 45.724,00",1,215º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Instrumental e utensílios para uso em hospitais e ambulatórios, PÁ DESCARTÁVEL PARA DESFIBRILADOR EXTERNO AUTOMÁTICO (DEA) INSTRAMED ADULTO, Aplicação: desfibrilação e monitorização cardíaca em pacientes adultos, Material: eletrodos autoadesivos descartáveis de uso único, Compatibilidade: desfibriladores externos automáticos da marca Instramed, Características Adicionais: pré-gelificados, de fácil aplicação, com cabo e conector compatíveis com o equipamento, embalagem individual, estéril quando aplicável, Unidade de fornecimento: par.",DEZEMBRO,214,2400,"R$ 513.600,00",75,215º,,,,
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,5680,DIMAT,MATERIAL - MATERIAIS PARA CONSTRUÇÃO - MATERIAIS DIVERSOS PARA CONSTRUÇÃO,(ID 25222) - Ferramentas em geral LIMA Chata 300mm com cabo de madeira,ABRIL,5,"R$ 15,00","R$ 75,00",6,216º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26405) GRAMPO PARA ISOLAMENTO Nº 13A, Aplicação: uso odontológico indicado para ser usado em 3o molar direito e esquerdo e também em dentes em erupção. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Medida: Unidade",FEVEREIRO,10,"12,45","R$ 124,50",1,216º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 22397) CONJUNTO PARA DETERMINAÇÃO DE CÁLCIO. Aplicação: analise bioquímica. 
 Características adicionais: equipamento automatizado. Forma de Apresentação: conjunto (kit). 
 Prazo de Validade: 75% do prazo de validade do produto. Medida: Unidade",JANEIRO,9000,"2,39","R$ 21.510,00",1,216º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Saco branco alvejado, confeccionado em tecido resistente, destinado ao acondicionamento e transporte de materiais.",NOVEMBRO,1764,"37,3","R$ 65.797,20",75,216º,,,,
33903026,MATERIAL ELETRICO E ELETRONICO,5905,DIMAT,MATERIAL - COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS - RESISTORES,"(ID 12838) - Aparelhos eletrodomésticos em geral e utilidade ESCADA, descrição: em alumínio, tipo extensiva, com 16 degraus, ponteiras emborrachadas, com rodas, ganchos para travamento, capacidade de 150Kg, alcance de até 4,5m de altura.",SETEMBRO,9,"R$ 475,00","R$ 4.275,00",5,217º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26407) GRAMPO PARA ISOLAMENTO Nº 14A, Aplicação: uso odontológico indicado para molares de grande tamanho e parcialmente erupcionados ou de anatomia irregular. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Medida: Unidade",FEVEREIRO,10,"12,45","R$ 124,50",1,217º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 22484) CONJUNTO PARA DETERMINAÇÃO DE CAPACIDADE DE FIXAÇÃO DO FERRO TOTAL NO SORO, PLASMA E SANGUE TOTAL. Aplicação: reagente para dosagem de ferro total no soro, plasma e sangue total. Característica adicional: método colorimétrico totalmente automatizado. Forma De Apresentação: conjunto(Kit). Prazo de Validade: 75% do prazo de validade do produto. Medida: Unidade",JANEIRO,3700,"7,13","R$ 26.381,00",1,217º,,,,
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,8105,GAEPH,MATERIAL - RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM - SACOS E BOLSAS,"Saco de lixo 100 L, confeccionado em material resistente, destinado à coleta e descarte de resíduos.",NOVEMBRO,173,"75,83","R$ 13.118,59",75,217º,,,,
44905283,EQUIPAMENTOS E SISTEMA DE PROT.VIG.AMBIENTAL,4610,DIMAT,MATERIAL - EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUAS E TRATAMENTO DE ESGO-TOS - EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA,"(ID 13535) - Aparelhos eletrodomésticos em geral e louça PURIFICADOR DE ÁGUA/BEBEDOURO: Fixação em parede, com espaço para jarra, com fornecimento de água natural, fria e gelada; Vida útil do elemento filtrante: 4.500L ou mínimo de 6 meses e máximo de 12 meses;",AGOSTO,10,"R$ 535,00","R$ 5.350,00",5,218º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26408) GRAMPO PARA ISOLAMENTO Nº W8A, Aplicação: uso odontológico indicado para dentes molares e pequenos molares parcialmente erupcionados, ou de forma irregular. Possui quatro pontos de contato nas garras. É também muito utilizado em molares decíduos. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Forma de apresentação: unidade (UN). Medida: Unidade",FEVEREIRO,10,"12,45","R$ 124,50",1,218º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 22835) REAGENTE ANALÍTICO DPD (N-DIETIL-P-FENILENODIAMINA) PARA CLORO RESIDUAL LIVRE, ASPECTO FÍSICO: SOLIDO BRANCO, FORMULA QUÍMICA: INDEFINIDO, MASSA MOLAR: INDEFINIDO, PUREZA MÍNIMA: NÃO SE APLICA, CARACTERÍSTICA ADICIONAL: REAGENTE CONTIDO EM SACHES INDIVIDUAIS Medida: Pacote",JANEIRO,1200,"2,57","R$ 3.084,00",1,218º,,,,
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,8105,GAEPH,MATERIAL - RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM - SACOS E BOLSAS,"Saco de lixo 20 L, confeccionado em material resistente, destinado à coleta e descarte de resíduos.",JUNHO,122,24,"R$ 2.928,00",75,218º,,,,
44905234,"MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS",4140,DIMAT,"MATERIAL - EQUIPAMENTOS PARA REFRIGERAÇÃO, AR CONDICIONADO E CIRCULAÇÃODE AR - VENTILADORES, CIRCULADORES DE AR E VENTOINHAS","(ID 25213) - Aparelhos eletrodomésticos em geral e mobília VENTILADOR de Mesa e Parede, Preto, 40cm, com no mínimo 126w de potência.",SETEMBRO,34,"R$ 221,11","R$ 7.517,74",5,219º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 26413) GRAMPO PARA ISOLAMENTO Nº W2A, Aplicação: uso odontológico indicado para pequenos pré-molares. Características: produzido em uma liga especial de aço inoxidável com acabamento acetinado para reduzir o reflexo. Apresenta tratamento térmico a vácuo, corte e estampagem automática. Forma de apresentação: unidade (UN). Medida: Unidade",FEVEREIRO,10,"12,45","R$ 124,50",1,219º,,,,
33903035,MATERIAL LABORATORIAL,6640,POMED,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 23025) TESTE PARA DIAGNÓSTICO, TRIAGEM, DO HTLV I E II. MÉTODO AUTOMATIZADO. Medida: Unidade",JANEIRO,1400,"14,8","R$ 20.720,00",1,219º,,,,
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,8105,GAEPH,MATERIAL - RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM - SACOS E BOLSAS,"Saco de lixo 50 L, confeccionado em material resistente, destinado à coleta e descarte de resíduos.",NOVEMBRO,63,"40,23","R$ 2.534,49",75,219º,,,,
44905100,OBRAS E INSTALACOES,-7,COMAP,SERVIÇO - SERVIÇOS GERAIS DE CONSTRUÇÃO DOS EDIFÍCIOS - OBRAS CIVIS DE EDIFICACOES PREDIAIS,Cobertura para viaturas (módulo),JUNHO,1,"R$ 3.850.000,00","R$ 3.850.000,00",35,21º,,,,
44905242,MOBILIARIO EM GERAL,7110,DIMAT,MATERIAL - MOBILIÁRIOS - MOBILIÁRIO PARA ESCRITÓRIO,"(ID 45139) - Móveis em geral SOFÁ RETO DE 1 LUGAR, Descrição: Dimensões aproximadas de 770x770x670 mm (LxAxP) e altura do assento de 420 mm, estruturado em tubo de aço carbono trapezoidal com pintura eletrostática preta e travessas estruturais soldadas ou parafusadas. Assento, encosto e braços confeccionados em espuma flexível de poliuretano com densidade nominal de 30 ± 5 kg/m³, espessura mínima de 140 mm no assento e 80 mm no encosto, apoiados sobre chassi em compensado multilaminado de 10 mm. Revestimento em laminado sintético de cor preta, com profundidade útil do assento de 480 mm e encosto com extensão vertical de 490 mm, admitindo variação dimensional de ±5%.",JUNHO,144,"R$ 3.727,75","R$ 536.796,00",20,21º,,,,
33903036,MATERIAL HOSPITALAR,6532,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS","(ID 36013) APARELHO PARA INSPEÇÃO CORPORAL por raios-X (""Bodyscan"") - Características estruturais: dimensões mínimas do canal de inspeção (vão livre): 2010 mm (A) x 710 mm (L); equipamento e acessórios adaptáveis aos locais da contratante; tecnologia de raios-X com transmissão, permitindo visualização de objetos ilícitos no corpo humano; inspeção sem necessidade de contato físico ou remoção de roupas; acessibilidade com degraus e corrimãos; sinalização de riscos ao público; proteção autodesligável em falhas críticas; dois geradores fixos para maior durabilidade; robustez para resistir ao fluxo normal de pessoas; botões de desligamento emergencial; características técnicas: tempo de escaneamento inferior a 10 segundos; peso suportado até 200 kg; ciclo de trabalho contínuo 24h; penetração em aço: 25 mm; resolução de fio: 32 AWG; doses de raios-X homologadas pelo CNEN; ambiente de operação: temperatura entre 0º e +40º C, umidade relativa até 90% não condensada; alimentação 127/220 V com no-break de 30 minutos; eletrônica: geradores de raios-X com voltagem mínima de 160 kv; dois monitores de 24” de alta resolução; características de detecção: visão única e dupla, com modos de alta, média e baixa penetração; câmera integrada para rosto em tempo real; capacidade de registro e triagem por sexo e dosímetro de radiação vinculado ao cadastro do inspecionado; software com ferramentas de aprimoramento de imagem, armazenamento de seis meses, exportação de imagens e relatórios; modernização tecnológica disponível; interferências: proteção contra ruídos e interferências eletromagnéticas; garantia mínima de 24 meses. Certificação: CNEN 3.01, ASTM F792, ANSI 43.17:2009, entre outras. Medida: Unidade",MARÇO,5,60,"R$ 300,00",1,21º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44081) PINÇA PARA ENDOSCÓPIO, descrição: tipo biópsia, modelo ponta oval fenestrada, material aço inoxidável, autoclavável, COM MANOPLA, comprimento 230 cm, diâmetro de 2,3 a 2,8mm, abertura da concha de 7,4mm, comprimento da concha 3,4mm, SEM ESPÍCULA. Aplicação: endoscopia. Possuir registro na ANVISA. Medida: Unidade",JULHO,30,1250,"R$ 37.500,00",4,21º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Agulha hipodérmica descartável, estéril, calibre 40 x 1,2 mm, com cânula em aço inoxidável siliconizado, bisel trifacetado e canhão na cor rosa. (pacote com 100unid)",ABRIL,5372,16,"R$ 85.952,00",86,21º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4240,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO","BOMBA A BATERIA PARA DESENCARCERADORES. Bomba hidráulica portátil, alimentada por bateria recarregável, destinada ao acionamento de ferramentas hidráulicas de desencarceramento, permitindo a conexão e operação alternada de, no mínimo, dois equipamentos. Deve apresentar construção compacta, baixo nível de ruído, alta eficiência operacional e compatibilidade com sistemas hidráulicos de alta pressão. Alimentação: bateria recarregável. Demais especificações conforme Termo de Referência.
",,6,10000,"R$ 60.000,00",89,21º,,,,
